match_id,venue,innings,batting_team,bowling_team,batsmen,bowlers,runs_off_bat,extras,Total_score,player_dismissed,bat1,bat2,bat3,bat4,bat5,bat6,bat7,bat8,bat9,bat10,bow1,bow2,bow3,bow4,bow5,bow6
734019,Feroz Shah Kotla,2,KXIP,DC,"['V Sehwag', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'V Sehwag']","['WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami', 'Mohammed Shami']",57,9,66,0,V Sehwag,M Vohra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WD Parnell,Mohammed Shami,JD Unadkat,0.0,0.0,0.0
734021,Rajiv Gandhi International Stadium,1,RCB,SRH,"['CH Gayle', 'PA Patel', 'PA Patel', 'PA Patel', 'PA Patel', 'V Kohli', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'V Kohli', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'V Kohli', 'V Kohli', 'V Kohli', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'V Kohli', 'CH Gayle', 'V Kohli', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'Yuvraj Singh', 'V Kohli', 'Yuvraj Singh', 'Yuvraj Singh', 'Yuvraj Singh']","['B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'Parvez Rasool', 'Parvez Rasool', 'Parvez Rasool', 'Parvez Rasool', 'Parvez Rasool', 'Parvez Rasool', 'KV Sharma', 'KV Sharma', 'KV Sharma', 'KV Sharma', 'KV Sharma', 'KV Sharma']",23,2,25,2,CH Gayle,PA Patel,V Kohli,Yuvraj Singh,0.0,0.0,0.0,0.0,0.0,0.0,B Kumar,DW Steyn,Parvez Rasool,KV Sharma,0.0,0.0
734021,Rajiv Gandhi International Stadium,2,SRH,RCB,"['S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'DA Warner', 'DA Warner', 'DA Warner', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'DA Warner', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'S Dhawan', 'S Dhawan', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan']","['M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'VR Aaron', 'VR Aaron', 'VR Aaron', 'VR Aaron', 'VR Aaron', 'VR Aaron', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'AN Ahmed', 'AN Ahmed', 'AN Ahmed', 'AN Ahmed', 'AN Ahmed', 'AN Ahmed']",48,3,51,0,S Dhawan,DA Warner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M Muralitharan,MA Starc,VR Aaron,AN Ahmed,0.0,0.0
734023,Eden Gardens,1,CSK,KKR,"['DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'BB McCullum', 'BB McCullum', 'DR Smith', 'DR Smith', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'BB McCullum', 'BB McCullum', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'BB McCullum', 'BB McCullum', 'BB McCullum', 'BB McCullum', 'BB McCullum', 'BB McCullum', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'BB McCullum', 'BB McCullum', 'SK Raina', 'SK Raina', 'SK Raina', 'BB McCullum']","['Shakib Al Hasan', 'Shakib Al Hasan', 'Shakib Al Hasan', 'Shakib Al Hasan', 'Shakib Al Hasan', 'Shakib Al Hasan', 'PJ Cummins', 'PJ Cummins', 'PJ Cummins', 'PJ Cummins', 'PJ Cummins', 'PJ Cummins', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'PJ Cummins', 'PJ Cummins', 'PJ Cummins', 'PJ Cummins', 'PJ Cummins', 'PJ Cummins', 'SP Narine', 'SP Narine', 'SP Narine', 'SP Narine', 'SP Narine', 'SP Narine', 'Shakib Al Hasan', 'Shakib Al Hasan', 'Shakib Al Hasan', 'Shakib Al Hasan', 'Shakib Al Hasan', 'Shakib Al Hasan']",34,1,35,1,DR Smith,BB McCullum,SK Raina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shakib Al Hasan,PJ Cummins,UT Yadav,SP Narine,0.0,0.0
734023,Eden Gardens,2,KKR,CSK,"['RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'G Gambhir', 'G Gambhir', 'G Gambhir', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'G Gambhir', 'G Gambhir', 'G Gambhir', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'G Gambhir', 'G Gambhir', 'G Gambhir', 'G Gambhir', 'G Gambhir', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'G Gambhir', 'RV Uthappa', 'RV Uthappa', 'G Gambhir', 'G Gambhir', 'G Gambhir']","['BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'IC Pandey', 'IC Pandey', 'IC Pandey', 'IC Pandey', 'IC Pandey', 'IC Pandey', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'IC Pandey', 'IC Pandey', 'IC Pandey', 'IC Pandey', 'IC Pandey', 'IC Pandey', 'BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'BW Hilfenhaus', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin']",51,1,52,0,RV Uthappa,G Gambhir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BW Hilfenhaus,IC Pandey,MM Sharma,R Ashwin,0.0,0.0
734025,"Punjab Cricket Association Stadium, Mohali",1,KXIP,MI,"['V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'M Vohra', 'SE Marsh', 'SE Marsh', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'SE Marsh', 'SE Marsh', 'SE Marsh', 'SE Marsh', 'SE Marsh']","['P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'K Santokie', 'K Santokie', 'K Santokie', 'K Santokie', 'K Santokie', 'K Santokie', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha']",46,2,48,1,V Sehwag,M Vohra,SE Marsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P Kumar,K Santokie,JJ Bumrah,PP Ojha,0.0,0.0
734025,"Punjab Cricket Association Stadium, Mohali",2,MI,KXIP,"['LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey']","['Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'Sandeep Sharma', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'AR Patel', 'AR Patel', 'AR Patel', 'AR Patel', 'AR Patel', 'AR Patel', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan']",55,7,62,0,LMP Simmons,MEK Hussey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sandeep Sharma,BE Hendricks,AR Patel,R Dhawan,0.0,0.0
734027,Eden Gardens,1,KKR,RCB,"['RV Uthappa', 'G Gambhir', 'G Gambhir', 'G Gambhir', 'G Gambhir', 'MK Pandey', 'RV Uthappa', 'RV Uthappa', 'MK Pandey', 'MK Pandey', 'MK Pandey', 'MK Pandey', 'MK Pandey', 'RV Uthappa', 'MK Pandey', 'RV Uthappa', 'MK Pandey', 'MK Pandey', 'MK Pandey', 'RV Uthappa', 'MK Pandey', 'MK Pandey', 'MK Pandey', 'RV Uthappa', 'RV Uthappa', 'RV Uthappa', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'RV Uthappa', 'RV Uthappa', 'YK Pathan', 'RV Uthappa', 'RV Uthappa', 'YK Pathan', 'YK Pathan', 'YK Pathan']","['MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AN Ahmed', 'AN Ahmed', 'AN Ahmed', 'AN Ahmed', 'AN Ahmed', 'AN Ahmed', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan', 'M Muralitharan']",42,3,45,2,RV Uthappa,G Gambhir,MK Pandey,YK Pathan,0.0,0.0,0.0,0.0,0.0,0.0,MA Starc,AB Dinda,AN Ahmed,M Muralitharan,0.0,0.0
734027,Eden Gardens,2,RCB,KKR,"['CH Gayle', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'YV Takawale', 'CH Gayle', 'YV Takawale', 'YV Takawale', 'CH Gayle', 'CH Gayle', 'CH Gayle', 'YV Takawale', 'V Kohli', 'V Kohli', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'V Kohli', 'V Kohli', 'V Kohli', 'YV Takawale', 'V Kohli', 'V Kohli', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'V Kohli', 'V Kohli', 'YV Takawale']","['M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'SP Narine', 'SP Narine', 'SP Narine', 'SP Narine', 'SP Narine', 'SP Narine']",35,1,36,1,CH Gayle,YV Takawale,V Kohli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M Morkel,UT Yadav,SP Narine,0.0,0.0,0.0
734029,JSCA International Stadium Complex,1,CSK,SRH,"['DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'F du Plessis', 'F du Plessis', 'F du Plessis', 'F du Plessis', 'F du Plessis', 'F du Plessis', 'DR Smith', 'F du Plessis', 'F du Plessis', 'F du Plessis', 'DR Smith', 'F du Plessis', 'F du Plessis', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'SK Raina', 'DR Smith']","['B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'B Kumar', 'KV Sharma', 'KV Sharma', 'KV Sharma', 'KV Sharma', 'KV Sharma', 'KV Sharma', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'Parvez Rasool', 'Parvez Rasool', 'Parvez Rasool', 'Parvez Rasool', 'Parvez Rasool', 'Parvez Rasool']",60,0,60,1,DR Smith,F du Plessis,SK Raina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B Kumar,DW Steyn,KV Sharma,Parvez Rasool,0.0,0.0
734029,JSCA International Stadium Complex,2,SRH,CSK,"['DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'S Dhawan', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'DA Warner', 'DA Warner', 'DA Warner', 'S Dhawan', 'S Dhawan', 'DA Warner', 'S Dhawan', 'S Dhawan', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner']","['MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'JW Hastings', 'JW Hastings', 'JW Hastings', 'JW Hastings', 'JW Hastings', 'JW Hastings', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'JW Hastings', 'JW Hastings', 'JW Hastings', 'JW Hastings', 'JW Hastings', 'JW Hastings', 'JW Hastings']",63,1,64,0,DA Warner,S Dhawan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MM Sharma,R Ashwin,JW Hastings,0.0,0.0,0.0
734031,Wankhede Stadium,1,MI,DC,"['LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'MEK Hussey', 'MEK Hussey', 'LMP Simmons', 'MEK Hussey', 'LMP Simmons']","['WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'S Kaul', 'S Kaul', 'S Kaul', 'S Kaul', 'S Kaul', 'S Kaul', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'WD Parnell', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'S Kaul', 'S Kaul', 'S Kaul', 'S Kaul', 'S Kaul', 'S Kaul', 'S Kaul', 'S Nadeem', 'S Nadeem', 'S Nadeem', 'S Nadeem', 'S Nadeem', 'S Nadeem']",58,7,65,0,LMP Simmons,MEK Hussey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WD Parnell,S Kaul,JD Unadkat,S Nadeem,0.0,0.0
734031,Wankhede Stadium,2,DC,MI,"['M Vijay', 'M Vijay', 'M Vijay', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'M Vijay', 'KP Pietersen', 'KP Pietersen', 'M Vijay', 'M Vijay', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'M Vijay', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'M Vijay', 'KP Pietersen', 'KP Pietersen', 'M Vijay', 'M Vijay', 'M Vijay', 'M Vijay', 'KD Karthik', 'KD Karthik', 'KD Karthik', 'KD Karthik']","['JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'M de Lange', 'M de Lange', 'M de Lange', 'M de Lange', 'M de Lange', 'M de Lange', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'JJ Bumrah', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'S Gopal', 'S Gopal', 'S Gopal', 'S Gopal', 'S Gopal', 'S Gopal']",46,1,47,1,M Vijay,KP Pietersen,KD Karthik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JJ Bumrah,M de Lange,PP Ojha,S Gopal,0.0,0.0
734033,"Punjab Cricket Association Stadium, Mohali",1,KXIP,RR,"['V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'V Sehwag', 'V Sehwag', 'SE Marsh', 'SE Marsh', 'SE Marsh', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'M Vohra', 'SE Marsh', 'SE Marsh', 'SE Marsh', 'SE Marsh', 'SE Marsh', 'M Vohra', 'M Vohra', 'M Vohra', 'SE Marsh', 'SE Marsh', 'SE Marsh']","['VS Malik', 'VS Malik', 'VS Malik', 'VS Malik', 'VS Malik', 'VS Malik', 'VS Malik', 'SR Watson', 'SR Watson', 'SR Watson', 'SR Watson', 'SR Watson', 'SR Watson', 'SR Watson', 'JP Faulkner', 'JP Faulkner', 'JP Faulkner', 'JP Faulkner', 'JP Faulkner', 'JP Faulkner', 'SR Watson', 'SR Watson', 'SR Watson', 'SR Watson', 'SR Watson', 'SR Watson', 'VS Malik', 'VS Malik', 'VS Malik', 'VS Malik', 'VS Malik', 'VS Malik', 'KK Cooper', 'KK Cooper', 'KK Cooper', 'KK Cooper', 'KK Cooper', 'KK Cooper']",51,2,53,1,V Sehwag,M Vohra,SE Marsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VS Malik,SR Watson,JP Faulkner,KK Cooper,0.0,0.0
734033,"Punjab Cricket Association Stadium, Mohali",2,RR,KXIP,"['AM Rahane', 'AM Rahane', 'AM Rahane', 'AM Rahane', 'AM Rahane', 'AM Rahane', 'AM Rahane', 'KK Nair', 'AM Rahane', 'AM Rahane', 'KK Nair', 'KK Nair', 'AM Rahane', 'KK Nair', 'KK Nair', 'KK Nair', 'AM Rahane', 'AM Rahane', 'SV Samson', 'SV Samson', 'AM Rahane', 'AM Rahane', 'AM Rahane', 'SV Samson', 'AM Rahane', 'AM Rahane', 'SV Samson', 'AM Rahane', 'AM Rahane', 'AM Rahane', 'SV Samson', 'AM Rahane', 'AM Rahane', 'AM Rahane', 'SV Samson', 'SV Samson', 'SV Samson']","['L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'BE Hendricks', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'AR Patel', 'AR Patel', 'AR Patel', 'AR Patel', 'AR Patel', 'AR Patel', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan', 'R Dhawan']",42,2,44,1,AM Rahane,KK Nair,SV Samson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L Balaji,BE Hendricks,R Dhawan,AR Patel,0.0,0.0
734035,M Chinnaswamy Stadium,1,RCB,CSK,"['RR Rossouw', 'RR Rossouw', 'YV Takawale', 'RR Rossouw', 'RR Rossouw', 'VH Zol', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'VH Zol', 'VH Zol', 'YV Takawale', 'YV Takawale', 'VH Zol', 'VH Zol', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'YV Takawale', 'VH Zol', 'YV Takawale', 'VH Zol', 'VH Zol', 'YV Takawale', 'V Kohli', 'VH Zol', 'VH Zol', 'VH Zol', 'VH Zol', 'Yuvraj Singh', 'Yuvraj Singh']","['A Nehra', 'A Nehra', 'A Nehra', 'A Nehra', 'A Nehra', 'A Nehra', 'S Badree', 'S Badree', 'S Badree', 'S Badree', 'S Badree', 'S Badree', 'A Nehra', 'A Nehra', 'A Nehra', 'A Nehra', 'A Nehra', 'A Nehra', 'S Badree', 'S Badree', 'S Badree', 'S Badree', 'S Badree', 'S Badree', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma', 'MM Sharma']",34,0,34,3,RR Rossouw,YV Takawale,VH Zol,V Kohli,Yuvraj Singh,0.0,0.0,0.0,0.0,0.0,A Nehra,S Badree,R Ashwin,MM Sharma,0.0,0.0
734035,M Chinnaswamy Stadium,2,CSK,RCB,"['DR Smith', 'DR Smith', 'DR Smith', 'F du Plessis', 'DR Smith', 'F du Plessis', 'DR Smith', 'DR Smith', 'F du Plessis', 'F du Plessis', 'F du Plessis', 'F du Plessis', 'DR Smith', 'DR Smith', 'DR Smith', 'F du Plessis', 'F du Plessis', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'DR Smith', 'F du Plessis', 'F du Plessis', 'DR Smith', 'DR Smith', 'F du Plessis', 'SK Raina', 'F du Plessis', 'F du Plessis', 'SK Raina', 'SK Raina', 'SK Raina', 'F du Plessis', 'F du Plessis', 'F du Plessis']","['SB Jakati', 'SB Jakati', 'SB Jakati', 'SB Jakati', 'SB Jakati', 'SB Jakati', 'R Rampaul', 'R Rampaul', 'R Rampaul', 'R Rampaul', 'R Rampaul', 'R Rampaul', 'SB Jakati', 'SB Jakati', 'SB Jakati', 'SB Jakati', 'SB Jakati', 'SB Jakati', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'R Rampaul', 'R Rampaul', 'R Rampaul', 'R Rampaul', 'R Rampaul', 'R Rampaul', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc', 'MA Starc']",63,1,64,1,DR Smith,F du Plessis,SK Raina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SB Jakati,R Rampaul,MA Starc,0.0,0.0,0.0
